Season,Team,Lg,Salary,player_id
2014-15,Philadelphia 76ers,NBA,3678360,robinth01
2015-16,Brooklyn Nets,NBA,981300,robinth01
2016-17,Los Angeles Lakers,NBA,1050961,robinth01
Career,(may be incomplete),,12611701,robinth01
1984-85,New York Knicks,NBA,540000,robintr01
Career,(may be incomplete),,540000,robintr01
2019-20,Oklahoma City Thunder,NBA,1500000,robyis01
2020-21,Oklahoma City Thunder,NBA,1517981,robyis01
2021-22,Oklahoma City Thunder,NBA,1782621,robyis01
Career,(may be incomplete),,4800602,robyis01
1987-88,Detroit Pistons,NBA,160000,rodmade01
1988-89,Detroit Pistons,NBA,550000,rodmade01
1990-91,Detroit Pistons,NBA,880000,rodmade01
1991-92,Detroit Pistons,NBA,1075000,rodmade01
1992-93,Detroit Pistons,NBA,2350000,rodmade01
1993-94,San Antonio Spurs,NBA,2450000,rodmade01
1994-95,San Antonio Spurs,NBA,2500000,rodmade01
1995-96,Chicago Bulls,NBA,2500000,rodmade01
1996-97,Chicago Bulls,NBA,9000000,rodmade01
1997-98,Chicago Bulls,NBA,4500000,rodmade01
1998-99,Los Angeles Lakers,NBA,1000000,rodmade01
Career,(may be incomplete),,26965000,rodmade01
2006-07,Portland Trail Blazers,NBA,912000,rodrise01
2007-08,Portland Trail Blazers,NBA,817000,rodrise01
2008-09,Portland Trail Blazers,NBA,1048800,rodrise01
2009-10,New York Knicks,NBA,1892035,rodrise01
2016-17,Philadelphia 76ers,NBA,8000000,rodrise01
Career,(may be incomplete),,12669835,rodrise01
1995-96,Detroit Pistons,NBA,200000,roelo01
1996-97,Golden State Warriors,NBA,247500,roelo01
1999-00,Minnesota Timberwolves,NBA,97412,roelo01
Career,(may be incomplete),,544912,roelo01
1994-95,Golden State Warriors,NBA,715000,rogerca01
1995-96,Toronto Raptors,NBA,930000,rogerca01
1996-97,Toronto Raptors,NBA,1144000,rogerca01
1997-98,Toronto Raptors,NBA,1900000,rogerca01
1998-99,Portland Trail Blazers,NBA,2000000,rogerca01
1999-00,Houston Rockets,NBA,2100000,rogerca01
2000-01,Houston Rockets,NBA,2200000,rogerca01
2001-02,Indiana Pacers,NBA,778350,rogerca01
Career,(may be incomplete),,11767350,rogerca01
1987-88,Cleveland Cavaliers,NBA,75000,rogerjo01
Career,(may be incomplete),,75000,rogerjo01
1993-94,Denver Nuggets,NBA,150000,rogerro01
1994-95,Denver Nuggets,NBA,1560000,rogerro01
1995-96,Los Angeles Clippers,NBA,1920000,rogerro01
1996-97,Los Angeles Clippers,NBA,2280000,rogerro01
1997-98,Los Angeles Clippers,NBA,2640000,rogerro01
1998-99,Los Angeles Clippers,NBA,3000000,rogerro01
